timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:38:18.976,101.0843621207908,0,83.47675873022251,0,0,0,928,472,0.05588797479867935,744,728,-0.285788893699646,402,690,-0.3498561978340149,0,0,0,0,0,0
2025-03-04 16:38:19.051,100.85709260582271,0,83.25147294581762,0,0,0,929,473,0.06061147153377533,744,728,-0.2797546088695526,402,690,-0.3492043912410736,0,0,0,0,0,0
2025-03-04 16:38:19.115,100.96771591126502,0,83.31914316108758,0,0,0,929,474,0.0648617073893547,746,728,-0.28521087765693665,399,690,-0.364869624376297,0,0,0,0,0,0
2025-03-04 16:38:19.185,101.67114905495235,0,83.16337206814819,0,0,0,927,487,0.06347393244504929,745,729,-0.26483792066574097,399,690,-0.33888766169548035,0,0,0,0,0,0
2025-03-04 16:38:19.244,101.8166785104313,0,83.33040906435099,0,0,0,927,487,0.07022788375616074,745,729,-0.266263872385025,395,690,-0.3421446979045868,0,0,0,0,0,0
2025-03-04 16:38:19.321,101.85349623347963,0,82.78916618104722,0,0,0,927,491,0.08507964760065079,741,730,-0.27310943603515625,391,689,-0.3478187024593353,0,0,0,0,0,0
2025-03-04 16:38:19.379,102.34750493577788,0,82.65276013620938,0,0,0,925,498,0.1740177422761917,739,730,-0.25617358088493347,390,689,-0.34868237376213074,0,0,0,0,0,0
2025-03-04 16:38:19.448,102.01996835254523,0,82.61576676520544,0,0,0,926,495,0.15888920426368713,739,731,-0.24955464899539948,392,689,-0.3418075442314148,0,0,0,0,0,0
2025-03-04 16:38:19.513,101.52037441992205,0,82.75593609955277,0,0,0,930,485,0.14475327730178833,742,730,-0.24746711552143097,394,689,-0.3402920365333557,0,0,0,0,0,0
2025-03-04 16:38:19.588,102.2274411518883,0,83.85714607108946,0,0,0,934,478,0.14266306161880493,748,726,-0.2616921663284302,393,689,-0.34523147344589233,0,0,0,0,0,0
2025-03-04 16:38:19.645,102.99591562404161,0,84.86384474764388,0,0,0,936,474,0.0714496299624443,752,723,-0.28795403242111206,392,689,-0.3601241409778595,0,0,0,0,0,0
2025-03-04 16:38:19.719,103.21370617607295,0,85.26379386122021,0,0,0,937,474,0.05831222981214523,755,722,-0.28940123319625854,395,689,-0.3597320318222046,0,0,0,0,0,0
2025-03-04 16:38:19.785,103.52029890334939,0,85.68115741316895,0,0,0,939,472,0.06745705753564835,758,720,-0.2868357002735138,398,689,-0.35933718085289,0,0,0,0,0,0
2025-03-04 16:38:19.847,103.01476805457294,0,85.29313660325789,0,0,0,939,471,0.10353657603263855,758,721,-0.2820737957954407,398,688,-0.35860443115234375,0,0,0,0,0,0
2025-03-04 16:38:19.920,102.98105728837328,0,85.41301556893497,0,0,0,940,470,0.09405563026666641,759,720,-0.28966376185417175,397,688,-0.3640801012516022,0,0,0,0,0,0
2025-03-04 16:38:19.979,103.11361075826845,0,85.27133636649062,0,0,0,940,470,0.0014910445315763354,759,720,-0.3380774259567261,387,687,-0.3835887014865875,0,0,0,0,0,0
2025-03-04 16:38:20.051,103.54631263532679,0,85.48540046863853,0,0,0,941,471,-0.03424721956253052,759,720,-0.35593411326408386,381,687,-0.39039725065231323,0,0,0,0,0,0
2025-03-04 16:38:20.114,104.06956387135843,0,85.71091675417928,0,0,0,942,473,-0.034605465829372406,760,719,-0.3480595648288727,380,687,-0.3857831060886383,0,0,0,0,0,0
2025-03-04 16:38:20.188,104.07264202485982,0,86.00092957627703,0,0,0,943,474,-0.009648959152400494,764,719,-0.33657777309417725,381,687,-0.38433724641799927,0,0,0,0,0,0
2025-03-04 16:38:20.246,104.2759231962404,0,86.34181907401292,0,0,0,944,477,0.0972081646323204,768,718,-0.29416927695274353,384,688,-0.37758496403694153,0,0,0,0,0,0
2025-03-04 16:38:20.319,104.07477143334704,0,86.08182128421501,0,0,0,945,477,-0.051904790103435516,768,720,-0.34105104207992554,384,688,-0.3778957724571228,0,0,0,0,0,0
2025-03-04 16:38:20.381,103.69075621363082,0,85.65598894712465,0,0,0,946,476,-0.019458061084151268,768,721,-0.33757632970809937,384,688,-0.37781772017478943,0,0,0,0,0,0
2025-03-04 16:38:20.451,103.52584975299861,0,85.83306378411815,0,0,0,947,471,-0.00639156810939312,768,721,-0.334201842546463,387,689,-0.3783235251903534,0,0,0,0,0,0
2025-03-04 16:38:20.517,103.53909596459573,0,85.88821041608438,0,0,0,951,470,0.021409885957837105,770,721,-0.3261122405529022,393,689,-0.37771737575531006,0,0,0,0,0,0
2025-03-04 16:38:20.588,103.54269356140475,0,85.76021881721272,0,0,0,951,475,0.03664284572005272,771,721,-0.28656795620918274,408,689,-0.35353702306747437,0,0,0,0,0,0
2025-03-04 16:38:20.645,104.25193211196942,0,85.85874864231955,0,0,0,951,482,0.036274541169404984,771,720,-0.29062196612358093,407,689,-0.3547157943248749,0,0,0,0,0,0
2025-03-04 16:38:20.720,104.56135004130175,0,85.98332326990703,0,0,0,951,484,0.038331951946020126,772,720,-0.2954803705215454,406,689,-0.3625865876674652,0,0,0,0,0,0
2025-03-04 16:38:20.782,105.26860456517896,0,86.0660310333699,0,0,0,950,488,0.03407446667551994,771,720,-0.3195805251598358,401,689,-0.3755912482738495,0,0,0,0,0,0
2025-03-04 16:38:20.848,105.45403522744171,0,86.20072312699243,0,0,0,950,489,0.028909258544445038,771,720,-0.34765997529029846,396,689,-0.40003538131713867,0,0,0,0,0,0
2025-03-04 16:38:20.917,105.68799263204897,0,86.2515011481375,0,0,0,950,489,-0.005234985612332821,769,719,-0.3900356590747833,388,689,-0.4286264479160309,0,0,0,0,0,0
2025-03-04 16:38:20.988,105.68474819123804,0,86.20863476627085,0,0,0,951,488,0.015429425053298473,769,719,-0.37205037474632263,388,689,-0.4183758795261383,0,0,0,0,0,0
2025-03-04 16:38:21.046,105.38611816553339,0,86.05199625650071,0,0,0,952,485,0.05804526060819626,770,720,-0.3678436875343323,388,689,-0.41816654801368713,0,0,0,0,0,0
2025-03-04 16:38:21.118,105.07569089095574,0,85.79363046973391,0,0,0,952,485,0.052787330001592636,770,721,-0.3678494095802307,387,689,-0.4286053478717804,0,0,0,0,0,0
2025-03-04 16:38:21.185,104.89492229985864,0,85.7799546675604,0,0,0,952,485,0.07259193062782288,770,721,-0.36452680826187134,387,689,-0.43375930190086365,0,0,0,0,0,0
2025-03-04 16:38:21.249,104.63454964481619,0,85.7021198100488,0,0,0,952,484,0.03044702671468258,770,722,-0.3756725490093231,385,689,-0.43069612979888916,0,0,0,0,0,0
2025-03-04 16:38:21.318,104.72622863253616,0,85.84215403187277,0,0,0,952,483,0.03886621817946434,769,722,-0.3725830316543579,384,689,-0.43163079023361206,0,0,0,0,0,0
2025-03-04 16:38:21.385,104.8506627232706,0,86.22232483960858,0,0,0,953,479,0.11410145461559296,770,720,-0.34124618768692017,384,689,-0.42262232303619385,0,0,0,0,0,0
2025-03-04 16:38:21.450,104.44498222757699,0,86.14460071229416,0,0,0,954,476,0.13935025036334991,772,720,-0.29389533400535583,391,689,-0.3943880498409271,0,0,0,0,0,0
2025-03-04 16:38:21.509,104.20351058983914,0,86.33479747197043,0,0,0,956,471,0.11340915411710739,774,720,-0.30568447709083557,392,689,-0.3895318806171417,0,0,0,0,0,0
2025-03-04 16:38:21.591,104.27245624962848,0,86.72987111434648,0,0,0,960,468,0.23678812384605408,780,718,-0.24892425537109375,401,689,-0.3743281066417694,0,0,0,0,0,0
2025-03-04 16:38:21.690,104.73572566817359,0,87.25674121820413,0,0,0,961,466,0.187811940908432,782,717,-0.2706187069416046,401,690,-0.37632620334625244,0,0,0,0,0,0
2025-03-04 16:38:21.746,105.66224704912163,0,87.86893233921697,0,0,0,961,466,0.17033247649669647,782,714,-0.26926976442337036,401,690,-0.3736281096935272,0,0,0,0,0,0
2025-03-04 16:38:21.823,106.06757980991176,0,88.0307295040725,0,0,0,955,475,0.22121915221214294,781,714,-0.26313722133636475,398,690,-0.36937829852104187,0,0,0,0,0,0
2025-03-04 16:38:21.879,106.66544205072552,0,88.0384608335108,0,0,0,950,483,0.19422213733196259,777,713,-0.2633875906467438,398,690,-0.3718854784965515,0,0,0,0,0,0
2025-03-04 16:38:21.952,106.88029834235158,0,87.9234408134315,0,0,0,947,487,0.2087414413690567,773,713,-0.24872472882270813,397,689,-0.3538724184036255,0,0,0,0,0,0
2025-03-04 16:38:22.018,107.40362961814245,0,87.80255741889718,0,0,0,945,488,0.1907082498073578,767,713,-0.2576580345630646,396,689,-0.35881853103637695,0,0,0,0,0,0
2025-03-04 16:38:22.084,107.56196532071996,0,87.60614721593639,0,0,0,942,491,0.2621886134147644,763,714,-0.23370054364204407,394,689,-0.336581826210022,0,0,0,0,0,0
2025-03-04 16:38:22.149,107.56539097574374,0,87.57108255474647,0,0,0,941,492,0.24246962368488312,763,714,-0.24394206702709198,395,689,-0.3391513228416443,0,0,0,0,0,0
2025-03-04 16:38:22.222,107.68151889613917,0,87.57398652311714,0,0,0,941,491,0.1405937224626541,762,714,-0.2652541399002075,394,690,-0.3437217175960541,0,0,0,0,0,0
2025-03-04 16:38:22.279,107.57966250382945,0,87.51662281869113,0,0,0,941,492,0.14414730668067932,762,714,-0.2649272680282593,395,689,-0.34518060088157654,0,0,0,0,0,0
2025-03-04 16:38:22.356,107.54891328328542,0,87.33315379909557,0,0,0,940,493,0.1480257362127304,761,715,-0.2595878541469574,395,690,-0.349483460187912,0,0,0,0,0,0
2025-03-04 16:38:22.414,107.42324126232118,0,87.17584305444964,0,0,0,940,493,0.20579972863197327,760,715,-0.2428494542837143,395,690,-0.3459243178367615,0,0,0,0,0,0
2025-03-04 16:38:22.489,107.8070515686645,0,87.22394165726432,0,0,0,940,494,0.19949860870838165,758,716,-0.24607877433300018,395,690,-0.3462359607219696,0,0,0,0,0,0
2025-03-04 16:38:22.548,108.1976036334836,0,87.37312999601028,0,0,0,940,495,0.14894656836986542,756,716,-0.28685522079467773,395,691,-0.37200552225112915,0,0,0,0,0,0
2025-03-04 16:38:22.619,108.27551997177208,0,87.42385440692425,0,0,0,940,495,0.14146184921264648,755,716,-0.30070990324020386,395,691,-0.3818206489086151,0,0,0,0,0,0
