timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:40:58.653,109.39834053430728,0,80.78189904020823,0,0,0,884,533,-0.01434421632438898,669,719,-0.3804817497730255,297,669,-0.4108049273490906,0,0,0,0,0,0
2025-03-04 16:40:58.723,108.86518890276305,0,80.8338772035405,0,0,0,884,533,0.04082215204834938,672,719,-0.3446464240550995,312,669,-0.39527684450149536,0,0,0,0,0,0
2025-03-04 16:40:58.795,108.69924664810786,0,80.67495584832254,0,0,0,884,533,0.013064241036772728,672,719,-0.35670438408851624,311,668,-0.3973119556903839,0,0,0,0,0,0
2025-03-04 16:40:58.858,108.02133129369945,0,80.86960725236649,0,0,0,888,529,0.039560701698064804,677,719,-0.3399617373943329,316,668,-0.3902081549167633,0,0,0,0,0,0
2025-03-04 16:40:58.928,108.01510608829544,0,81.09624745463843,0,0,0,889,528,0.02316712774336338,680,718,-0.35043495893478394,316,668,-0.3919539153575897,0,0,0,0,0,0
2025-03-04 16:40:58.989,107.68422603939013,0,81.2442533267819,0,0,0,893,523,0.022590266540646553,683,718,-0.3558492064476013,317,668,-0.391442209482193,0,0,0,0,0,0
2025-03-04 16:40:59.060,108.05869383684228,0,81.43833883520098,0,0,0,895,523,-0.039232660084962845,684,718,-0.3744196593761444,318,669,-0.3939221203327179,0,0,0,0,0,0
2025-03-04 16:40:59.124,108.2916147817711,0,81.63330744915527,0,0,0,900,519,-0.03622862324118614,686,718,-0.3773391544818878,317,671,-0.3967207968235016,0,0,0,0,0,0
2025-03-04 16:40:59.190,108.3521430906018,0,81.81819146794251,0,0,0,904,514,-0.045394882559776306,689,718,-0.3858759105205536,322,673,-0.40014055371284485,0,0,0,0,0,0
2025-03-04 16:40:59.264,107.44025753638073,0,82.20483313999263,0,0,0,905,506,-0.10784231126308441,694,718,-0.4053939878940582,320,674,-0.40341341495513916,0,0,0,0,0,0
2025-03-04 16:40:59.323,107.47054075649883,0,82.39530780820039,0,0,0,906,504,-0.16528449952602386,693,719,-0.42107731103897095,316,675,-0.4036518931388855,0,0,0,0,0,0
2025-03-04 16:40:59.391,107.12263973005648,0,82.7544028506149,0,0,0,909,497,-0.2138044685125351,695,719,-0.448463499546051,316,676,-0.4091992974281311,0,0,0,0,0,0
2025-03-04 16:40:59.463,107.25368696918927,0,82.9270617980524,0,0,0,908,498,-0.1693156361579895,697,719,-0.4416685998439789,315,677,-0.41349273920059204,0,0,0,0,0,0
2025-03-04 16:40:59.523,106.98547340236959,0,82.97421682319357,0,0,0,908,500,0.0637936219573021,700,719,-0.33894675970077515,320,677,-0.401779443025589,0,0,0,0,0,0
2025-03-04 16:40:59.592,106.69633754392302,0,83.08972610376442,0,0,0,908,500,0.024968117475509644,703,719,-0.3431386351585388,323,677,-0.39794978499412537,0,0,0,0,0,0
