timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:36:52.067,79.27064080293394,0,71.32296780705197,0,0,0,870,528,0.08959131687879562,759,785,-0.27029454708099365,407,695,-0.3347274363040924,0,0,0,0,0,0
2025-03-04 16:36:52.146,79.48648220885332,0,71.34457205089768,0,0,0,870,527,0.2345309555530548,758,785,-0.21227328479290009,404,695,-0.32247650623321533,0,0,0,0,0,0
2025-03-04 16:36:52.244,79.43326349613409,0,71.30575461311395,0,0,0,870,527,0.13020490109920502,758,785,-0.23249243199825287,404,695,-0.3225196301937103,0,0,0,0,0,0
2025-03-04 16:36:52.304,79.1991865049472,0,71.18669978306012,0,0,0,870,527,0.13588474690914154,758,785,-0.23328235745429993,405,695,-0.3245171010494232,0,0,0,0,0,0
2025-03-04 16:36:52.374,79.11986614231068,0,71.08365147673176,0,0,0,870,527,0.10116095840930939,759,786,-0.23792491853237152,406,695,-0.3229382336139679,0,0,0,0,0,0
2025-03-04 16:36:52.436,79.03588935384732,0,71.04829747690961,0,0,0,870,528,0.07905996590852737,759,785,-0.24603278934955597,408,695,-0.32145124673843384,0,0,0,0,0,0
2025-03-04 16:36:52.510,79.0561262019096,0,71.10819000555583,0,0,0,870,527,0.089096300303936,759,784,-0.2517487406730652,411,694,-0.3222089409828186,0,0,0,0,0,0
2025-03-04 16:36:52.571,79.16183894073791,0,71.03404662415672,0,0,0,870,531,0.12850724160671234,758,784,-0.2427976429462433,411,694,-0.31991517543792725,0,0,0,0,0,0
2025-03-04 16:36:52.643,79.28804642606006,0,71.01456242399362,0,0,0,870,533,0.11851222813129425,758,784,-0.24518758058547974,410,694,-0.3212226927280426,0,0,0,0,0,0
2025-03-04 16:36:52.712,79.30523556133309,0,70.71825551404902,0,0,0,870,534,0.1274065226316452,758,784,-0.22866703569889069,411,694,-0.3069821894168854,0,0,0,0,0,0
2025-03-04 16:36:52.769,79.39291289957833,0,70.63798736624128,0,0,0,869,536,0.20673899352550507,758,784,-0.20448343455791473,411,694,-0.3081008493900299,0,0,0,0,0,0
2025-03-04 16:36:52.839,79.42942594993264,0,70.59415656087901,0,0,0,869,537,0.18035322427749634,758,784,-0.20651845633983612,411,694,-0.3179999887943268,0,0,0,0,0,0
2025-03-04 16:36:52.911,79.42089550281086,0,70.58458195827193,0,0,0,869,537,0.17592239379882812,758,784,-0.21250887215137482,411,694,-0.3060731291770935,0,0,0,0,0,0
2025-03-04 16:36:52.969,79.64592170422205,0,70.83222609291913,0,0,0,869,537,0.18489615619182587,758,784,-0.2134428471326828,410,695,-0.3066394031047821,0,0,0,0,0,0
2025-03-04 16:36:53.034,79.67058640044932,0,70.8529117647764,0,0,0,869,537,0.16766448318958282,758,784,-0.2171764075756073,410,695,-0.3128635585308075,0,0,0,0,0,0
2025-03-04 16:36:53.111,79.66393206478898,0,70.91777237369058,0,0,0,869,535,0.1577806919813156,758,784,-0.22641727328300476,410,695,-0.31968793272972107,0,0,0,0,0,0
2025-03-04 16:36:53.170,79.8590835960929,0,71.14966595445902,0,0,0,869,532,0.1504410356283188,758,784,-0.22703002393245697,410,697,-0.3168402910232544,0,0,0,0,0,0
2025-03-04 16:36:53.246,79.88394092678651,0,71.22646442353133,0,0,0,869,531,0.1660051792860031,759,783,-0.22193430364131927,410,697,-0.316823273897171,0,0,0,0,0,0
2025-03-04 16:36:53.303,79.92003158404034,0,71.18244316697843,0,0,0,868,532,0.12278773635625839,759,783,-0.22952991724014282,410,697,-0.31556516885757446,0,0,0,0,0,0
