timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:42:48.874,94.61400086111047,0,77.27756446422168,0,0,0,831,478,-0.11322305351495743,658,731,-0.44483140110969543,250,663,-0.4284585416316986,0,0,0,0,0,0
2025-03-04 16:42:48.939,94.43214371607375,0,76.94662841118571,0,0,0,831,481,-0.12693355977535248,658,732,-0.44666287302970886,252,663,-0.4260411262512207,0,0,0,0,0,0
2025-03-04 16:42:49.005,94.26545312036673,0,76.50154249911533,0,0,0,830,483,-0.16273297369480133,657,732,-0.47600287199020386,253,663,-0.4395560026168823,0,0,0,0,0,0
2025-03-04 16:42:49.073,94.1872594958884,0,76.54025231306522,0,0,0,828,486,-0.1683322936296463,658,733,-0.4637644588947296,253,663,-0.4285377562046051,0,0,0,0,0,0
2025-03-04 16:42:49.138,93.36399929432757,0,75.9131430074324,0,0,0,826,488,-0.1739082634449005,658,733,-0.45535770058631897,253,661,-0.4178745150566101,0,0,0,0,0,0
2025-03-04 16:42:49.205,93.0979479924482,0,75.14946600246157,0,0,0,824,494,-0.20487137138843536,656,735,-0.4745207726955414,246,658,-0.41850897669792175,0,0,0,0,0,0
2025-03-04 16:42:49.272,92.99273560543274,0,75.0671452487383,0,0,0,823,494,-0.14379505813121796,656,735,-0.4512944221496582,243,658,-0.41284674406051636,0,0,0,0,0,0
2025-03-04 16:42:49.348,92.79188000035785,0,75.04661377393678,0,0,0,821,494,-0.12416362017393112,656,735,-0.4244169294834137,243,658,-0.39720192551612854,0,0,0,0,0,0
2025-03-04 16:42:49.411,92.47919667264748,0,75.05707961330675,0,0,0,820,494,-0.11724165081977844,656,735,-0.4161807894706726,241,657,-0.3909758925437927,0,0,0,0,0,0
2025-03-04 16:42:49.476,92.42193096779647,0,75.36059589251064,0,0,0,819,493,-0.12384217232465744,656,735,-0.41968879103660583,239,657,-0.3937332034111023,0,0,0,0,0,0
2025-03-04 16:42:49.548,92.34216980079785,0,75.71411771097777,0,0,0,819,490,-0.12106876075267792,657,735,-0.42301473021507263,236,657,-0.3964736759662628,0,0,0,0,0,0
2025-03-04 16:42:49.607,92.37340808583718,0,75.75715849121625,0,0,0,820,488,-0.1410764753818512,657,735,-0.4332367181777954,235,657,-0.4050697982311249,0,0,0,0,0,0
2025-03-04 16:42:49.682,92.73880767092439,0,76.16346482045508,0,0,0,820,489,-0.1561521589756012,657,735,-0.4408462941646576,234,659,-0.4097071886062622,0,0,0,0,0,0
2025-03-04 16:42:49.744,92.88242900461056,0,76.28697448575731,0,0,0,821,489,-0.07804326713085175,657,735,-0.40230947732925415,235,659,-0.3963169753551483,0,0,0,0,0,0
2025-03-04 16:42:49.809,92.78209997804309,0,76.31378065255227,0,0,0,821,486,-0.09234557300806046,657,735,-0.4082671105861664,234,659,-0.4034423232078552,0,0,0,0,0,0
2025-03-04 16:42:49.884,92.97686509538366,0,76.70058787472044,0,0,0,821,486,0.02969486080110073,658,734,-0.3622412383556366,236,660,-0.3999258875846863,0,0,0,0,0,0
2025-03-04 16:42:49.942,93.15265152700323,0,76.76141192990664,0,0,0,821,490,0.05346705764532089,658,734,-0.3449987471103668,237,660,-0.38651400804519653,0,0,0,0,0,0
2025-03-04 16:42:50.017,93.22366467253403,0,76.84470489149561,0,0,0,821,488,0.03128139674663544,658,734,-0.3658857047557831,237,660,-0.38922208547592163,0,0,0,0,0,0
2025-03-04 16:42:50.077,93.29503346939927,0,76.94028229668456,0,0,0,822,488,-0.07506423443555832,658,734,-0.3962877094745636,234,660,-0.3953912854194641,0,0,0,0,0,0
2025-03-04 16:42:50.150,93.300311321287,0,76.76845310168265,0,0,0,823,488,-0.1656223088502884,657,733,-0.4318331182003021,234,659,-0.4045115113258362,0,0,0,0,0,0
2025-03-04 16:42:50.209,93.13916042308746,0,76.7667742116373,0,0,0,823,484,-0.1584569811820984,657,733,-0.4449196457862854,234,658,-0.41725078225135803,0,0,0,0,0,0
2025-03-04 16:42:50.274,93.16703608227245,0,76.6835318689563,0,0,0,824,484,-0.20033742487430573,656,733,-0.4669674336910248,234,658,-0.43012839555740356,0,0,0,0,0,0
