timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:36:01.755,74.2607966129535,0,66.58557921784579,0,0,0,791,534,0.16183041036128998,686,797,-0.22771233320236206,345,693,-0.3122020959854126,0,0,0,0,0,0
2025-03-04 16:36:01.850,74.16264794031875,0,66.53195830584905,0,0,0,791,534,0.31899622082710266,687,797,-0.1792803704738617,347,693,-0.2981603741645813,0,0,0,0,0,0
2025-03-04 16:36:01.919,74.04357956054042,0,66.48913486241901,0,0,0,790,534,0.27491340041160583,688,797,-0.1916029155254364,347,693,-0.2999705374240875,0,0,0,0,0,0
2025-03-04 16:36:01.981,73.97531182289605,0,66.83982883807903,0,0,0,790,533,0.24395322799682617,691,796,-0.2028065025806427,347,693,-0.30151671171188354,0,0,0,0,0,0
2025-03-04 16:36:02.051,73.92044249502307,0,66.8942122708015,0,0,0,790,535,0.20588748157024384,691,796,-0.20082396268844604,347,693,-0.2874421775341034,0,0,0,0,0,0
2025-03-04 16:36:02.122,73.75375419710146,0,66.98046331143303,0,0,0,790,535,0.22545138001441956,692,796,-0.20209752023220062,350,693,-0.29156509041786194,0,0,0,0,0,0
2025-03-04 16:36:02.176,74.2021278889737,0,67.41011190174551,0,0,0,791,535,0.22511716187000275,693,795,-0.20498117804527283,350,694,-0.2960313856601715,0,0,0,0,0,0
2025-03-04 16:36:02.252,74.1207754173522,0,67.25014651755733,0,0,0,791,536,0.3428463339805603,693,795,-0.15485000610351562,352,694,-0.28534504771232605,0,0,0,0,0,0
2025-03-04 16:36:02.317,74.21320280385518,0,67.21414442047593,0,0,0,790,538,0.33916130661964417,693,796,-0.1497063785791397,352,695,-0.28030648827552795,0,0,0,0,0,0
2025-03-04 16:36:02.385,73.99495294430687,0,66.97595192300335,0,0,0,790,539,0.306713730096817,693,797,-0.15937663614749908,351,695,-0.2749001681804657,0,0,0,0,0,0
2025-03-04 16:36:02.447,73.57800502135242,0,66.7685243772294,0,0,0,789,540,0.1370444893836975,692,798,-0.2122775763273239,351,694,-0.27786415815353394,0,0,0,0,0,0
2025-03-04 16:36:02.521,73.33328636281566,0,66.48858852273682,0,0,0,789,539,0.1797320395708084,692,798,-0.21105290949344635,352,694,-0.28059861063957214,0,0,0,0,0,0
2025-03-04 16:36:02.580,73.15176612971366,0,65.91689446119156,0,0,0,789,539,0.09091838449239731,688,799,-0.22823180258274078,352,693,-0.28259244561195374,0,0,0,0,0,0
2025-03-04 16:36:02.655,73.1167667746412,0,65.16265001381548,0,0,0,789,542,0.13532084226608276,683,800,-0.227936789393425,353,693,-0.2947829067707062,0,0,0,0,0,0
2025-03-04 16:36:02.711,73.14468968140427,0,64.90699661892715,0,0,0,788,546,0.200078085064888,681,800,-0.22831058502197266,353,693,-0.3265305161476135,0,0,0,0,0,0
2025-03-04 16:36:02.786,73.2718851485039,0,64.63243483000699,0,0,0,788,552,0.17890650033950806,680,801,-0.2392229288816452,351,693,-0.3301491439342499,0,0,0,0,0,0
2025-03-04 16:36:02.845,73.36305107889667,0,64.35572698878546,0,0,0,787,557,0.169742614030838,677,802,-0.23996008932590485,350,693,-0.3292245864868164,0,0,0,0,0,0
2025-03-04 16:36:02.921,73.34487331264756,0,64.21703763108627,0,0,0,786,560,0.21617743372917175,677,803,-0.23237697780132294,349,693,-0.32636576890945435,0,0,0,0,0,0
2025-03-04 16:36:02.981,73.2541483031682,0,63.54156944995768,0,0,0,783,567,0.12152982503175735,673,804,-0.23931249976158142,347,692,-0.3235190808773041,0,0,0,0,0,0
2025-03-04 16:36:03.054,73.15857215673378,0,63.60100779280581,0,0,0,782,568,0.1895541548728943,673,804,-0.2367749810218811,346,692,-0.32703664898872375,0,0,0,0,0,0
2025-03-04 16:36:03.114,73.01701929246511,0,63.313158432035316,0,0,0,782,568,0.2312467098236084,673,805,-0.22051271796226501,346,692,-0.3259589374065399,0,0,0,0,0,0
2025-03-04 16:36:03.189,72.98672126445014,0,63.37627031779916,0,0,0,782,568,0.18349118530750275,673,805,-0.22937144339084625,346,692,-0.32478150725364685,0,0,0,0,0,0
2025-03-04 16:36:03.294,72.92590111695314,0,63.38326958719622,0,0,0,782,566,0.1810351461172104,674,805,-0.22904877364635468,346,692,-0.3220299780368805,0,0,0,0,0,0
