timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:41:32.103,110.58897822027448,0,86.31693023655964,0,0,0,919,478,-0.10516427457332611,684,706,-0.3799240291118622,315,672,-0.38236600160598755,0,0,0,0,0,0
2025-03-04 16:41:32.179,110.63649997963081,0,86.11115578816427,0,0,0,919,478,-0.1706496924161911,683,707,-0.41741418838500977,315,672,-0.3902490735054016,0,0,0,0,0,0
2025-03-04 16:41:32.240,110.7391889180952,0,86.20484948216097,0,0,0,924,475,-0.09435029327869415,684,706,-0.35986343026161194,316,671,-0.362417608499527,0,0,0,0,0,0
2025-03-04 16:41:32.310,110.57309157298195,0,86.26750591559498,0,0,0,925,475,-0.010507159866392612,686,706,-0.31158044934272766,322,671,-0.33619314432144165,0,0,0,0,0,0
2025-03-04 16:41:32.374,110.90485101395069,0,86.38762823053091,0,0,0,931,472,-0.02595171332359314,687,706,-0.32291316986083984,323,671,-0.33734405040740967,0,0,0,0,0,0
2025-03-04 16:41:32.439,111.11511764118202,0,86.31467790236573,0,0,0,933,472,-0.16981782019138336,687,706,-0.4056461751461029,322,671,-0.3729912042617798,0,0,0,0,0,0
2025-03-04 16:41:32.510,111.26186274029423,0,86.26168718996233,0,0,0,933,473,-0.15587963163852692,685,706,-0.4015592038631439,321,671,-0.3725495934486389,0,0,0,0,0,0
2025-03-04 16:41:32.572,111.26022211322457,0,86.19380694547425,0,0,0,935,471,-0.15484316647052765,685,706,-0.4073988199234009,321,671,-0.38003432750701904,0,0,0,0,0,0
2025-03-04 16:41:32.640,111.1083456725991,0,85.97173362404769,0,0,0,935,472,-0.15556809306144714,685,706,-0.4041595160961151,321,671,-0.3793685734272003,0,0,0,0,0,0
2025-03-04 16:41:32.703,111.0109904561657,0,85.63873020539458,0,0,0,934,475,-0.04738680273294449,684,707,-0.3375524878501892,322,670,-0.3533901870250702,0,0,0,0,0,0
2025-03-04 16:41:32.778,111.06685822485143,0,85.93839645021926,0,0,0,934,475,-0.02712283469736576,685,707,-0.34584903717041016,323,670,-0.3681374490261078,0,0,0,0,0,0
2025-03-04 16:41:32.839,111.30133168366696,0,86.56497502553727,0,0,0,934,475,-0.01961686834692955,688,707,-0.3324228525161743,326,672,-0.36438828706741333,0,0,0,0,0,0
2025-03-04 16:41:32.907,111.35529972438641,0,86.80681654667865,0,0,0,934,476,-0.039196208119392395,689,707,-0.3380698561668396,329,673,-0.35954517126083374,0,0,0,0,0,0
2025-03-04 16:41:32.977,111.36527255071202,0,86.84327074765122,0,0,0,933,477,-0.03277137875556946,688,707,-0.3273274600505829,332,673,-0.35039660334587097,0,0,0,0,0,0
2025-03-04 16:41:33.044,111.31709967189241,0,86.81700895649998,0,0,0,931,478,-0.04106470197439194,688,707,-0.3286803960800171,334,673,-0.3463384211063385,0,0,0,0,0,0
2025-03-04 16:41:33.105,110.98428134026094,0,86.64627821151785,0,0,0,930,479,0.053437117487192154,688,707,-0.2690478265285492,337,673,-0.31480878591537476,0,0,0,0,0,0
2025-03-04 16:41:33.178,110.61036908497218,0,86.71110322684663,0,0,0,930,478,0.016379518434405327,693,706,-0.2841501533985138,340,672,-0.32049399614334106,0,0,0,0,0,0
2025-03-04 16:41:33.241,109.91105675230438,0,86.57300119555858,0,0,0,931,475,-0.054543863981962204,697,706,-0.30728501081466675,340,671,-0.32660529017448425,0,0,0,0,0,0
2025-03-04 16:41:33.308,109.57488281985954,0,86.43250258956827,0,0,0,931,475,0.016885841265320778,698,706,-0.2841794788837433,340,670,-0.32077500224113464,0,0,0,0,0,0
