Timestamp,Power,Ch.0,Ch.1,Ch.2,Ch.3,Ch.4,Ch.5,Ch.6,Ch.7,Ch.8,Ch.9,Ch.10,Ch.11,Ch.12,Ch.13,timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:41:32,0,155,113,141,125,121,7,128,37,10,10,128,38,127,11,2025-03-04 16:36:01.981,73.97531182289605,0,66.83982883807903,0,0,0,790,533,0.2439532279968261,691,796,-0.2028065025806427,347,693,-0.3015167117118835,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,115,140,122,121,8,128,36,10,11,128,37,127,11,2025-03-04 16:36:02.051,73.92044249502307,0,66.8942122708015,0,0,0,790,535,0.2058874815702438,691,796,-0.200823962688446,347,693,-0.2874421775341034,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,114,140,125,121,9,127,36,10,13,129,36,127,11,2025-03-04 16:36:02.122,73.75375419710146,0,66.98046331143303,0,0,0,790,535,0.2254513800144195,692,796,-0.2020975202322006,350,693,-0.2915650904178619,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,115,140,126,121,9,127,37,10,10,129,37,127,11,2025-03-04 16:36:02.122,73.75375419710146,0,66.98046331143303,0,0,0,790,535,0.2254513800144195,692,796,-0.2020975202322006,350,693,-0.2915650904178619,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,114,141,123,121,7,127,37,10,13,129,35,127,11,2025-03-04 16:36:02.176,74.2021278889737,0,67.41011190174551,0,0,0,791,535,0.2251171618700027,693,795,-0.2049811780452728,350,694,-0.2960313856601715,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,114,140,123,121,10,127,38,10,14,130,39,127,11,2025-03-04 16:36:02.252,74.1207754173522,0,67.25014651755733,0,0,0,791,536,0.3428463339805603,693,795,-0.1548500061035156,352,694,-0.285345047712326,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,115,140,126,121,8,127,37,10,12,130,38,127,11,2025-03-04 16:36:02.252,74.1207754173522,0,67.25014651755733,0,0,0,791,536,0.3428463339805603,693,795,-0.1548500061035156,352,694,-0.285345047712326,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,115,140,126,121,9,126,38,10,12,130,38,126,11,2025-03-04 16:36:02.317,74.21320280385518,0,67.21414442047593,0,0,0,790,538,0.3391613066196441,693,796,-0.1497063785791397,352,695,-0.2803064882755279,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,115,140,126,121,9,126,36,10,12,130,36,126,11,2025-03-04 16:36:02.385,73.99495294430687,0,66.97595192300335,0,0,0,790,539,0.306713730096817,693,797,-0.159376636147499,351,695,-0.2749001681804657,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,116,140,126,121,8,126,39,10,11,130,36,126,11,2025-03-04 16:36:02.385,73.99495294430687,0,66.97595192300335,0,0,0,790,539,0.306713730096817,693,797,-0.159376636147499,351,695,-0.2749001681804657,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,114,140,127,121,8,126,39,10,12,130,38,126,11,2025-03-04 16:36:02.447,73.57800502135242,0,66.7685243772294,0,0,0,789,540,0.1370444893836975,692,798,-0.2122775763273239,351,694,-0.2778641581535339,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,114,140,125,121,9,126,36,10,11,132,38,126,11,2025-03-04 16:36:02.521,73.33328636281566,0,66.48858852273682,0,0,0,789,539,0.1797320395708084,692,798,-0.2110529094934463,352,694,-0.2805986106395721,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,115,141,126,121,8,126,37,11,13,130,36,126,11,2025-03-04 16:36:02.521,73.33328636281566,0,66.48858852273682,0,0,0,789,539,0.1797320395708084,692,798,-0.2110529094934463,352,694,-0.2805986106395721,0,0,0,0,0,0
2025-03-04 16:41:32,0,155,113,140,126,121,8,126,37,11,13,130,35,126,11,2025-03-04 16:36:02.580,73.15176612971366,0,65.91689446119156,0,0,0,789,539,0.0909183844923973,688,799,-0.2282318025827407,352,693,-0.2825924456119537,0,0,0,0,0,0
2025-03-04 16:41:32,0,151,111,140,118,120,9,127,38,11,11,130,36,125,11,2025-03-04 16:36:02.655,73.1167667746412,0,65.16265001381548,0,0,0,789,542,0.1353208422660827,683,800,-0.227936789393425,353,693,-0.2947829067707062,0,0,0,0,0,0
2025-03-04 16:41:33,0,155,110,141,127,121,10,127,33,11,13,130,35,125,11,2025-03-04 16:36:02.981,73.2541483031682,0,63.54156944995768,0,0,0,783,567,0.1215298250317573,673,804,-0.2393124997615814,347,692,-0.3235190808773041,0,0,0,0,0,0
2025-03-04 16:41:33,0,159,116,141,125,116,8,117,35,11,14,135,38,122,11,2025-03-04 16:36:03.054,73.15857215673378,0,63.60100779280581,0,0,0,782,568,0.1895541548728943,673,804,-0.2367749810218811,346,692,-0.3270366489887237,0,0,0,0,0,0
2025-03-04 16:41:33,0,157,111,138,129,119,7,130,40,10,12,129,36,131,11,2025-03-04 16:36:03.114,73.01701929246511,0,63.31315843203531,0,0,0,782,568,0.2312467098236084,673,805,-0.220512717962265,346,692,-0.3259589374065399,0,0,0,0,0,0
2025-03-04 16:41:33,0,149,114,137,127,125,9,127,36,10,12,131,39,123,11,2025-03-04 16:36:03.114,73.01701929246511,0,63.31315843203531,0,0,0,782,568,0.2312467098236084,673,805,-0.220512717962265,346,692,-0.3259589374065399,0,0,0,0,0,0
2025-03-04 16:41:33,0,134,116,148,121,121,9,124,35,11,13,126,35,124,11,2025-03-04 16:36:03.189,72.98672126445014,0,63.37627031779916,0,0,0,782,568,0.1834911853075027,673,805,-0.2293714433908462,346,692,-0.3247815072536468,0,0,0,0,0,0
2025-03-04 16:41:33,0,133,112,139,128,120,9,131,39,9,11,130,36,130,12,2025-03-04 16:36:03.189,72.98672126445014,0,63.37627031779916,0,0,0,782,568,0.1834911853075027,673,805,-0.2293714433908462,346,692,-0.3247815072536468,0,0,0,0,0,0
2025-03-04 16:41:33,0,151,113,141,131,126,10,124,33,11,11,133,35,119,11,2025-03-04 16:36:03.294,72.92590111695314,0,63.38326958719622,0,0,0,782,566,0.1810351461172104,674,805,-0.2290487736463546,346,692,-0.3220299780368805,0,0,0,0,0,0
2025-03-04 16:41:33,0,131,111,141,129,119,8,130,41,10,11,129,34,131,11,2025-03-04 16:36:03.294,72.92590111695314,0,63.38326958719622,0,0,0,782,566,0.1810351461172104,674,805,-0.2290487736463546,346,692,-0.3220299780368805,0,0,0,0,0,0
2025-03-04 16:41:33,0,153,115,138,127,123,7,123,38,11,11,134,40,122,11,2025-03-04 16:36:03.388,72.86711760737627,0,63.3175473167326,0,0,0,782,566,0.2233328223228454,674,805,-0.2129396945238113,346,692,-0.3167948126792907,0,0,0,0,0,0
