Timestamp,Power,Ch.0,Ch.1,Ch.2,Ch.3,Ch.4,Ch.5,Ch.6,Ch.7,Ch.8,Ch.9,Ch.10,Ch.11,Ch.12,Ch.13,timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:42:11,0,156,116,141,126,121,8,128,38,10,13,126,38,127,11,2025-03-04 16:42:10.999,105.41180614510974,0,86.13076216433173,0,0,0,869,488,0.1185759454965591,694,720,-0.2607695460319519,290,690,-0.3248318433761596,0,0,0,0,0,0
2025-03-04 16:42:11,0,155,116,140,123,121,7,129,37,10,13,126,37,127,11,2025-03-04 16:42:11.058,105.0638449962014,0,86.49319049592948,0,0,0,877,484,0.1017282307147979,702,720,-0.2496748864650726,302,690,-0.2976942658424377,0,0,0,0,0,0
2025-03-04 16:42:11,0,157,115,141,126,121,10,128,38,10,10,126,36,127,11,2025-03-04 16:42:11.127,107.01227093385154,0,86.50867955445267,0,0,0,877,503,0.0208202674984931,701,720,-0.3196667730808258,300,690,-0.3400655090808868,0,0,0,0,0,0
2025-03-04 16:42:11,0,156,116,141,125,121,9,128,38,10,14,127,36,127,11,2025-03-04 16:42:11.190,107.69910988900982,0,86.67717934812578,0,0,0,886,502,-0.0254652984440326,704,720,-0.3654491007328033,308,690,-0.3816590905189514,0,0,0,0,0,0
2025-03-04 16:42:11,0,158,117,142,126,121,8,128,37,10,12,126,37,127,11,2025-03-04 16:42:11.258,107.2598676036069,0,86.3001832734595,0,0,0,896,495,-0.0873899906873703,707,720,-0.419941246509552,307,689,-0.4121105372905731,0,0,0,0,0,0
2025-03-04 16:42:11,0,158,116,142,124,121,9,128,38,10,13,126,36,127,11,2025-03-04 16:42:11.327,106.38442347097154,0,86.3378856790788,0,0,0,912,477,-0.2074351459741592,716,720,-0.4693942964076996,313,688,-0.4237072765827179,0,0,0,0,0,0
2025-03-04 16:42:11,0,159,116,143,126,121,7,128,37,10,14,126,36,127,11,2025-03-04 16:42:11.397,105.9641688599692,0,86.4980627028231,0,0,0,917,478,-0.2338959872722625,729,719,-0.4978019297122955,316,688,-0.4518718719482422,0,0,0,0,0,0
2025-03-04 16:42:11,0,156,116,140,124,121,9,129,38,10,13,129,38,127,11,2025-03-04 16:42:11.455,106.22739260623791,0,86.23572757516169,0,0,0,914,493,-0.0503060296177864,734,719,-0.4260636866092682,335,688,-0.4285895526409149,0,0,0,0,0,0
2025-03-04 16:42:11,0,156,117,140,126,121,8,129,37,10,12,129,37,127,11,2025-03-04 16:42:11.533,106.56176231712232,0,86.21234486395153,0,0,0,916,493,-0.0851944610476493,732,720,-0.434430181980133,335,689,-0.444671094417572,0,0,0,0,0,0
2025-03-04 16:42:11,0,155,118,142,125,121,8,129,38,10,13,129,38,127,11,2025-03-04 16:42:11.590,107.61645683640434,0,86.42966789505229,0,0,0,925,486,-0.1576162427663803,731,718,-0.4860133528709411,334,689,-0.470605194568634,0,0,0,0,0,0
2025-03-04 16:42:11,0,157,116,141,123,121,8,129,37,10,13,129,39,127,11,2025-03-04 16:42:11.661,107.6952423146994,0,86.46873223902696,0,0,0,924,492,0.0511628054082393,733,718,-0.408910870552063,346,689,-0.4503830671310425,0,0,0,0,0,0
2025-03-04 16:42:11,0,157,116,141,123,121,8,128,38,10,13,129,38,127,10,2025-03-04 16:42:11.724,107.16746386323896,0,86.40148377435168,0,0,0,924,492,0.1611781567335128,737,718,-0.292069137096405,352,689,-0.3664476573467254,0,0,0,0,0,0
2025-03-04 16:42:11,0,147,120,141,125,122,7,129,37,11,12,126,35,127,11,2025-03-04 16:42:11.797,107.12273470879076,0,86.62654927433533,0,0,0,925,492,0.1099506691098213,741,718,-0.3107797801494598,353,689,-0.3745609819889068,0,0,0,0,0,0
2025-03-04 16:42:11,0,136,114,151,132,123,9,127,40,11,8,127,33,125,11,2025-03-04 16:42:11.854,107.2829149456502,0,86.93243311363818,0,0,0,927,492,0.0709146335721015,745,716,-0.3260564506053924,353,689,-0.3750511705875397,0,0,0,0,0,0
2025-03-04 16:42:11,0,132,119,151,123,122,9,127,36,11,14,122,35,125,11,2025-03-04 16:42:11.933,106.86788156633254,0,86.87881841256605,0,0,0,927,493,0.0600915029644966,748,716,-0.3336940407752991,353,688,-0.378562182188034,0,0,0,0,0,0
2025-03-04 16:42:11,0,139,116,149,127,125,8,125,34,9,13,129,38,123,11,2025-03-04 16:42:11.991,106.71898900079168,0,86.96508679681259,0,0,0,926,493,-0.0114993164315819,750,716,-0.3623848855495453,353,688,-0.4016347825527191,0,0,0,0,0,0
2025-03-04 16:42:11,0,132,114,153,126,119,10,129,37,10,12,124,35,130,12,2025-03-04 16:42:12.068,106.4827275697687,0,87.16717928870032,0,0,0,926,492,-0.0098990462720394,753,716,-0.3633900582790375,352,688,-0.4039352238178253,0,0,0,0,0,0
2025-03-04 16:42:11,0,139,116,147,131,127,10,125,34,10,14,131,40,124,11,2025-03-04 16:42:12.162,106.89390770519644,0,87.5929926667639,0,0,0,927,491,-0.0224947836250066,754,714,-0.39063361287117,352,688,-0.4240328669548034,0,0,0,0,0,0
2025-03-04 16:42:11,0,132,111,145,123,120,10,133,36,9,11,128,36,132,12,2025-03-04 16:42:12.226,107.11615179957856,0,87.83790536970785,0,0,0,927,491,0.0065116034820675,754,714,-0.3903989195823669,352,688,-0.4236530065536499,0,0,0,0,0,0
2025-03-04 16:42:11,0,132,119,155,120,127,8,124,36,10,13,125,37,125,11,2025-03-04 16:42:12.304,106.898915303835,0,88.01987383087773,0,0,0,928,490,-0.0086998799815773,757,713,-0.3870861232280731,355,688,-0.4237562119960785,0,0,0,0,0,0
2025-03-04 16:42:11,0,138,115,146,126,124,8,129,36,9,11,130,37,125,11,2025-03-04 16:42:12.394,106.3394745379412,0,87.60866560705378,0,0,0,928,491,0.0669197738170623,757,715,-0.3520106375217438,358,687,-0.4164159893989563,0,0,0,0,0,0
2025-03-04 16:42:11,0,132,116,151,121,117,8,127,37,12,13,126,37,126,12,2025-03-04 16:42:12.464,105.9922885903073,0,87.25890649000198,0,0,0,928,491,0.0506708472967147,757,716,-0.3443723022937774,358,687,-0.4027851521968841,0,0,0,0,0,0
2025-03-04 16:42:12,0,136,114,142,128,123,8,129,35,9,11,132,39,123,11,2025-03-04 16:42:12.522,105.97853064731332,0,87.2369881027482,0,0,0,928,491,0.0485029369592666,756,716,-0.3572478592395782,358,687,-0.418619304895401,0,0,0,0,0,0
2025-03-04 16:42:12,0,131,115,150,124,118,8,127,36,11,12,126,40,126,11,2025-03-04 16:42:12.601,105.9050908048884,0,87.25736647249637,0,0,0,928,490,0.0893844291567802,757,716,-0.3580182790756225,358,687,-0.4251594245433807,0,0,0,0,0,0
2025-03-04 16:42:12,0,135,115,140,125,124,8,126,37,10,11,135,38,126,11,2025-03-04 16:42:12.659,106.31564081608953,0,87.57943164695719,0,0,0,928,491,0.0654535591602325,757,715,-0.3928146660327911,351,687,-0.4297325015068054,0,0,0,0,0,0
2025-03-04 16:42:12,0,155,116,141,126,121,7,126,38,11,12,129,37,125,11,2025-03-04 16:42:12.730,106.3880184902426,0,87.92305557434197,0,0,0,930,487,-8.093845099210739e-05,759,715,-0.4140462279319763,349,688,-0.4447783529758453,0,0,0,0,0,0
2025-03-04 16:42:12,0,157,114,142,126,121,8,126,36,11,11,129,36,125,11,2025-03-04 16:42:12.795,105.94496328937558,0,88.0449306838778,0,0,0,932,482,0.0019385305931791,762,714,-0.4054849743843078,348,688,-0.4429242312908172,0,0,0,0,0,0
