Timestamp,Power,Ch.0,Ch.1,Ch.2,Ch.3,Ch.4,Ch.5,Ch.6,Ch.7,Ch.8,Ch.9,Ch.10,Ch.11,Ch.12,Ch.13,timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:42:50,0,146,114,142,129,120,8,130,38,11,11,128,36,125,11,2025-03-04 16:42:50.017,93.22366467253404,0,76.84470489149561,0,0,0,821,488,0.0312813967466354,658,734,-0.3658857047557831,237,660,-0.3892220854759216,0,0,0,0,0,0
2025-03-04 16:42:50,0,146,115,141,130,120,7,131,39,11,13,129,37,125,11,2025-03-04 16:42:50.077,93.29503346939929,0,76.94028229668456,0,0,0,822,488,-0.0750642344355583,658,734,-0.3962877094745636,234,660,-0.3953912854194641,0,0,0,0,0,0
2025-03-04 16:42:50,0,146,112,140,128,121,7,131,37,11,12,128,36,125,11,2025-03-04 16:42:50.150,93.300311321287,0,76.76845310168265,0,0,0,823,488,-0.1656223088502884,657,733,-0.4318331182003021,234,659,-0.4045115113258362,0,0,0,0,0,0
2025-03-04 16:42:50,0,146,114,140,130,123,7,130,37,11,11,128,35,126,11,2025-03-04 16:42:50.209,93.13916042308746,0,76.7667742116373,0,0,0,823,484,-0.1584569811820984,657,733,-0.4449196457862854,234,658,-0.417250782251358,0,0,0,0,0,0
2025-03-04 16:42:50,0,146,114,139,127,124,8,130,38,11,11,128,37,126,11,2025-03-04 16:42:50.274,93.16703608227245,0,76.6835318689563,0,0,0,824,484,-0.2003374248743057,656,733,-0.4669674336910248,234,658,-0.4301283955574035,0,0,0,0,0,0
2025-03-04 16:42:50,0,146,114,140,129,124,10,130,40,11,11,128,37,126,11,2025-03-04 16:42:50.351,93.1857425188777,0,76.61434276821531,0,0,0,824,484,-0.1740470081567764,656,733,-0.4567247927188873,234,658,-0.4274852871894836,0,0,0,0,0,0
2025-03-04 16:42:50,0,145,116,140,126,125,10,130,39,11,13,128,32,125,11,2025-03-04 16:42:50.412,93.12797071076452,0,76.31449097553623,0,0,0,824,483,-0.157339721918106,656,733,-0.4526314735412597,237,658,-0.4306924045085907,0,0,0,0,0,0
2025-03-04 16:42:50,0,145,109,140,133,126,10,133,37,10,12,118,35,123,12,2025-03-04 16:42:50.484,93.21251076359287,0,76.28439167898104,0,0,0,824,482,-0.2045134156942367,656,733,-0.4867843687534332,237,658,-0.4411369264125824,0,0,0,0,0,0
2025-03-04 16:42:50,0,144,114,143,126,122,9,127,36,12,12,124,35,123,12,2025-03-04 16:42:50.543,93.54451298130596,0,76.19482581291834,0,0,0,824,482,-0.2207100838422775,653,733,-0.4980548024177551,231,658,-0.445506602525711,0,0,0,0,0,0
2025-03-04 16:42:50,0,143,114,138,126,127,7,125,37,10,11,133,41,120,11,2025-03-04 16:42:50.617,93.60351958958866,0,76.37819261534739,0,0,0,825,481,-0.2021490484476089,653,732,-0.4853719174861908,231,658,-0.444593071937561,0,0,0,0,0,0
2025-03-04 16:42:50,0,143,109,144,127,120,10,131,40,11,13,127,35,126,12,2025-03-04 16:42:50.681,93.52732179040606,0,76.38293653564357,0,0,0,825,478,-0.2135739922523498,653,732,-0.5026809573173523,230,658,-0.4581807851791382,0,0,0,0,0,0
2025-03-04 16:42:50,0,143,118,143,123,120,9,129,36,13,12,125,34,124,11,2025-03-04 16:42:50.750,93.55499368325276,0,76.31453347323524,0,0,0,826,477,-0.2029100060462951,654,732,-0.4996157884597778,231,658,-0.4666029512882232,0,0,0,0,0,0
2025-03-04 16:42:50,0,142,115,149,124,120,8,129,36,13,15,125,34,122,12,2025-03-04 16:42:50.808,93.5972981861212,0,76.3484889376148,0,0,0,826,477,-0.1967048048973083,654,731,-0.4941985309123993,231,657,-0.4615421593189239,0,0,0,0,0,0
2025-03-04 16:42:50,0,144,114,141,125,127,8,126,34,11,14,132,39,120,11,2025-03-04 16:42:50.883,93.68623941459032,0,76.53449009884527,0,0,0,827,475,-0.1891432404518127,655,731,-0.4919475018978119,231,657,-0.4602026045322418,0,0,0,0,0,0
2025-03-04 16:42:50,0,146,110,139,130,122,8,133,40,10,12,129,36,127,12,2025-03-04 16:42:50.946,93.811004239895,0,76.80510223236679,0,0,0,828,473,-0.1867815852165222,656,730,-0.4746669232845306,231,657,-0.4463841617107391,0,0,0,0,0,0
2025-03-04 16:42:50,0,142,114,146,125,122,8,126,36,12,14,124,35,122,11,2025-03-04 16:42:51.017,93.96462559771284,0,77.04614503911219,0,0,0,828,473,-0.1848741322755813,657,729,-0.4714528918266296,233,658,-0.4416809976100921,0,0,0,0,0,0
2025-03-04 16:42:50,0,148,116,140,130,124,9,130,36,10,14,131,37,122,12,2025-03-04 16:42:51.076,94.03742563308428,0,77.05776135016201,0,0,0,826,476,-0.1784603595733642,657,729,-0.4545655250549316,233,657,-0.4278562664985657,0,0,0,0,0,0
2025-03-04 16:42:50,0,142,111,148,126,119,9,128,37,13,14,125,34,123,12,2025-03-04 16:42:51.153,94.16950345365748,0,77.16558784037302,0,0,0,825,476,-0.2076234370470047,657,728,-0.4663065075874328,232,658,-0.4288516640663147,0,0,0,0,0,0
2025-03-04 16:42:50,0,145,112,142,127,126,9,135,39,12,14,127,36,123,12,2025-03-04 16:42:51.211,94.27538245745384,0,76.98838469335088,0,0,0,825,478,-0.2026931941509246,654,729,-0.4649378359317779,231,658,-0.4213289022445678,0,0,0,0,0,0
2025-03-04 16:42:50,0,144,111,144,129,123,7,128,39,11,13,128,34,124,11,2025-03-04 16:42:51.282,94.23352919502672,0,76.87237331968464,0,0,0,825,478,-0.2151844650506973,653,729,-0.4654963612556457,230,657,-0.417928010225296,0,0,0,0,0,0
2025-03-04 16:42:50,0,144,111,144,127,123,9,128,36,11,13,127,35,124,11,2025-03-04 16:42:51.346,94.09497527293216,0,76.88684199473064,0,0,0,825,478,-0.1760327219963073,653,729,-0.4368502199649811,234,657,-0.4051951169967651,0,0,0,0,0,0
2025-03-04 16:42:50,0,144,114,144,127,123,11,128,38,11,12,127,35,124,11,2025-03-04 16:42:51.418,94.23133300267256,0,77.2793774957866,0,0,0,825,478,-0.1856105774641037,655,729,-0.441452294588089,233,658,-0.4087982475757599,0,0,0,0,0,0
2025-03-04 16:42:51,0,144,113,144,129,123,8,128,38,11,14,127,35,124,12,2025-03-04 16:42:51.478,94.28174030460546,0,77.26658282683577,0,0,0,824,480,-0.1864805072546005,655,729,-0.4434646070003509,233,658,-0.4107339978218078,0,0,0,0,0,0
2025-03-04 16:42:51,0,145,112,144,127,123,9,128,38,11,14,127,35,125,12,2025-03-04 16:42:51.552,94.19742799060118,0,77.43682946235978,0,0,0,824,480,-0.1454879939556121,656,729,-0.4371305406093597,236,658,-0.4115015864372253,0,0,0,0,0,0
2025-03-04 16:42:51,0,145,114,144,128,123,7,128,37,11,13,126,35,125,11,2025-03-04 16:42:51.607,94.20755520179787,0,77.4884940496062,0,0,0,824,480,-0.1763112694025039,657,728,-0.4684177339076996,236,658,-0.4301522374153137,0,0,0,0,0,0
