Timestamp,Power,Ch.0,Ch.1,Ch.2,Ch.3,Ch.4,Ch.5,Ch.6,Ch.7,Ch.8,Ch.9,Ch.10,Ch.11,Ch.12,Ch.13,timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:40:59,0,146,114,139,127,125,9,131,37,10,12,128,36,125,11,2025-03-04 16:40:58.989,107.68422603939013,0,81.2442533267819,0,0,0,893,523,0.0225902665406465,683,718,-0.3558492064476013,317,668,-0.391442209482193,0,0,0,0,0,0
2025-03-04 16:40:59,0,146,113,139,128,124,9,131,37,10,13,128,36,125,11,2025-03-04 16:40:59.060,108.05869383684228,0,81.43833883520098,0,0,0,895,523,-0.0392326600849628,684,718,-0.3744196593761444,318,669,-0.3939221203327179,0,0,0,0,0,0
2025-03-04 16:40:59,0,145,116,139,125,125,8,131,37,10,12,128,35,124,11,2025-03-04 16:40:59.124,108.2916147817711,0,81.63330744915527,0,0,0,900,519,-0.0362286232411861,686,718,-0.3773391544818878,317,671,-0.3967207968235016,0,0,0,0,0,0
2025-03-04 16:40:59,0,145,111,139,128,125,7,131,37,10,11,128,37,124,11,2025-03-04 16:40:59.190,108.3521430906018,0,81.81819146794251,0,0,0,904,514,-0.0453948825597763,689,718,-0.3858759105205536,322,673,-0.4001405537128448,0,0,0,0,0,0
2025-03-04 16:40:59,0,144,112,139,127,125,7,131,38,10,11,128,35,124,11,2025-03-04 16:40:59.264,107.44025753638071,0,82.20483313999263,0,0,0,905,506,-0.1078423112630844,694,718,-0.4053939878940582,320,674,-0.4034134149551391,0,0,0,0,0,0
2025-03-04 16:40:59,0,144,113,139,127,125,9,131,38,10,11,128,37,124,12,2025-03-04 16:40:59.323,107.47054075649883,0,82.39530780820039,0,0,0,906,504,-0.1652844995260238,693,719,-0.4210773110389709,316,675,-0.4036518931388855,0,0,0,0,0,0
2025-03-04 16:40:59,0,145,114,139,127,125,9,131,36,10,10,128,34,124,12,2025-03-04 16:40:59.391,107.12263973005648,0,82.7544028506149,0,0,0,909,497,-0.2138044685125351,695,719,-0.448463499546051,316,676,-0.4091992974281311,0,0,0,0,0,0
2025-03-04 16:40:59,0,144,113,140,126,125,9,130,37,10,13,129,37,124,12,2025-03-04 16:40:59.463,107.25368696918927,0,82.9270617980524,0,0,0,908,498,-0.1693156361579895,697,719,-0.4416685998439789,315,677,-0.413492739200592,0,0,0,0,0,0
2025-03-04 16:40:59,0,144,112,141,127,125,8,130,38,10,12,129,38,123,12,2025-03-04 16:40:59.523,106.9854734023696,0,82.97421682319357,0,0,0,908,500,0.0637936219573021,700,719,-0.3389467597007751,320,677,-0.401779443025589,0,0,0,0,0,0
2025-03-04 16:40:59,0,144,112,142,127,125,8,130,37,10,12,129,36,123,12,2025-03-04 16:40:59.592,106.69633754392302,0,83.08972610376442,0,0,0,908,500,0.0249681174755096,703,719,-0.3431386351585388,323,677,-0.3979497849941253,0,0,0,0,0,0
