Timestamp,Power,Ch.0,Ch.1,Ch.2,Ch.3,Ch.4,Ch.5,Ch.6,Ch.7,Ch.8,Ch.9,Ch.10,Ch.11,Ch.12,Ch.13,timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:36:53,0,143,113,140,129,119,9,132,37,11,12,128,36,127,11,2025-03-04 16:36:52.969,79.64592170422205,0,70.83222609291913,0,0,0,869,537,0.1848961561918258,758,784,-0.2134428471326828,410,695,-0.3066394031047821,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,112,140,129,119,7,133,36,11,13,128,38,127,11,2025-03-04 16:36:53.034,79.67058640044932,0,70.8529117647764,0,0,0,869,537,0.1676644831895828,758,784,-0.2171764075756073,410,695,-0.3128635585308075,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,112,140,127,119,7,133,35,11,11,128,35,127,11,2025-03-04 16:36:53.111,79.66393206478898,0,70.91777237369058,0,0,0,869,535,0.1577806919813156,758,784,-0.2264172732830047,410,695,-0.319687932729721,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,113,140,129,119,9,134,38,11,12,127,36,126,11,2025-03-04 16:36:53.170,79.8590835960929,0,71.14966595445902,0,0,0,869,532,0.1504410356283188,758,784,-0.2270300239324569,410,697,-0.3168402910232544,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,113,140,127,119,6,134,37,11,12,127,35,126,11,2025-03-04 16:36:53.246,79.88394092678651,0,71.22646442353133,0,0,0,869,531,0.1660051792860031,759,783,-0.2219343036413192,410,697,-0.316823273897171,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,111,140,127,119,7,134,37,11,12,127,37,126,11,2025-03-04 16:36:53.303,79.92003158404034,0,71.18244316697843,0,0,0,868,532,0.1227877363562583,759,783,-0.2295299172401428,410,697,-0.3155651688575744,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,111,140,129,119,9,135,38,11,13,127,36,126,11,2025-03-04 16:36:53.376,80.27933528185498,0,71.60208020378613,0,0,0,868,531,0.2193038612604141,759,783,-0.2087990790605545,407,697,-0.3165244162082672,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,112,139,130,119,7,135,39,11,12,127,36,126,11,2025-03-04 16:36:53.438,80.36321222086015,0,71.82394612940985,0,0,0,868,532,0.2145702987909317,760,782,-0.204532116651535,406,697,-0.3054995834827423,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,114,140,128,119,9,135,40,11,12,127,35,127,11,2025-03-04 16:36:53.510,80.39663869395173,0,71.92043830011085,0,0,0,868,531,0.1997608989477157,760,782,-0.206838846206665,406,697,-0.298473060131073,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,111,139,128,119,8,135,38,11,14,127,37,127,11,2025-03-04 16:36:53.573,80.1036468854248,0,72.15725563279707,0,0,0,869,522,0.1075352504849433,762,782,-0.231457844376564,405,697,-0.2998287379741668,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,111,138,127,119,8,135,38,11,11,127,37,126,11,2025-03-04 16:36:53.643,80.88734353433841,0,72.3567923782884,0,0,0,869,522,0.0682244151830673,758,782,-0.2422123998403549,396,697,-0.3010197281837463,0,0,0,0,0,0
2025-03-04 16:36:53,0,143,111,138,128,119,7,135,39,11,11,127,36,127,11,2025-03-04 16:36:53.708,81.83523476529594,0,73.05499970855266,0,0,0,869,522,0.0860861092805862,758,780,-0.2498484253883361,389,697,-0.3083366751670837,0,0,0,0,0,0
