Timestamp,Power,Ch.0,Ch.1,Ch.2,Ch.3,Ch.4,Ch.5,Ch.6,Ch.7,Ch.8,Ch.9,Ch.10,Ch.11,Ch.12,Ch.13,timestamp,elbow_angle,wrist_angle,shoulder_angle,hand_x,hand_y,hand_z,wrist_x,wrist_y,wrist_z,elbow_x,elbow_y,elbow_z,shoulder_x,shoulder_y,shoulder_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
2025-03-04 16:37:42,0,146,115,141,127,121,8,132,38,10,14,125,37,127,11,2025-03-04 16:37:42.026,91.98393950603102,0,74.93475885413704,0,0,0,845,475,-0.0445969626307487,662,746,-0.4024252891540527,261,669,-0.4092940986156463,0,0,0,0,0,0
2025-03-04 16:37:42,0,146,116,141,127,121,8,132,37,10,14,125,36,127,11,2025-03-04 16:37:42.101,92.08534151857933,0,75.02273242571214,0,0,0,845,475,-0.0103133413940668,662,745,-0.360919326543808,262,668,-0.391456663608551,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,115,141,127,121,10,132,37,10,11,125,37,128,11,2025-03-04 16:37:42.163,92.3141735161692,0,75.1493648910579,0,0,0,845,475,-0.0406843461096286,662,744,-0.3750462830066681,264,669,-0.3939062654972076,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,115,141,126,121,9,132,37,10,14,125,37,128,11,2025-03-04 16:37:42.227,92.40256839114647,0,75.262858833398,0,0,0,845,475,-0.0558186024427413,662,744,-0.3795849978923797,264,669,-0.3892629742622375,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,115,141,124,121,8,132,37,10,13,125,36,128,12,2025-03-04 16:37:42.301,92.56769961892796,0,75.40733500889277,0,0,0,846,475,-0.0623320862650871,663,744,-0.4180389642715454,265,669,-0.4329744875431061,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,115,141,128,121,7,132,37,10,11,125,38,128,11,2025-03-04 16:37:42.359,92.59295856929766,0,75.69013902894925,0,0,0,848,473,-0.1147319599986076,665,743,-0.4207346737384796,265,669,-0.4279492497444153,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,115,141,127,121,9,132,39,10,11,125,35,128,11,2025-03-04 16:37:42.429,92.64025369335648,0,75.79213595203436,0,0,0,848,473,-0.132819578051567,666,743,-0.4253871738910675,266,669,-0.4262174069881439,0,0,0,0,0,0
2025-03-04 16:37:42,0,148,116,141,126,121,9,132,38,10,11,126,37,128,11,2025-03-04 16:37:42.500,93.19630888264447,0,76.33497808690682,0,0,0,848,473,-0.1376715153455734,666,742,-0.4251866042613983,266,671,-0.4013859331607818,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,114,141,125,121,9,132,38,10,12,125,37,128,11,2025-03-04 16:37:42.569,93.22469723212173,0,76.37680016373656,0,0,0,848,473,-0.1302006393671035,666,743,-0.4013237059116363,267,672,-0.3748558461666107,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,117,140,125,121,7,132,38,10,12,126,36,128,11,2025-03-04 16:37:42.628,93.32779462857104,0,76.8031408124854,0,0,0,848,473,-0.1222364157438278,668,743,-0.3870573043823242,267,672,-0.3713298141956329,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,115,140,127,121,8,132,34,10,14,127,35,128,11,2025-03-04 16:37:42.700,93.45784086006924,0,77.09602436019502,0,0,0,848,474,-0.1209841594099998,667,743,-0.3730964064598083,266,672,-0.3575958907604217,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,117,140,126,121,7,132,37,10,12,126,37,128,11,2025-03-04 16:37:42.768,93.76285503014758,0,77.53182324291333,0,0,0,848,474,-0.0322733223438262,669,741,-0.3575547635555267,269,673,-0.3706441223621368,0,0,0,0,0,0
2025-03-04 16:37:42,0,148,115,140,127,121,8,132,38,10,13,126,35,128,11,2025-03-04 16:37:42.829,94.0374839220448,0,77.89276563402223,0,0,0,849,471,-0.0593279004096984,669,740,-0.3655427098274231,269,673,-0.3712875247001648,0,0,0,0,0,0
2025-03-04 16:37:42,0,148,118,141,127,121,7,132,38,10,13,126,35,128,11,2025-03-04 16:37:42.903,94.19136448427342,0,78.16446740302497,0,0,0,849,470,-0.0652581974864006,669,738,-0.368423730134964,272,672,-0.379508763551712,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,115,140,125,121,8,132,35,10,10,128,36,128,11,2025-03-04 16:37:42.963,93.97276777696946,0,78.15861885116102,0,0,0,849,467,-0.0705251172184944,670,738,-0.3660955429077148,272,672,-0.3784203827381134,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,116,140,124,121,10,132,37,10,13,129,36,128,11,2025-03-04 16:37:43.034,94.12897530543049,0,78.47933105499584,0,0,0,849,464,-0.1081149503588676,670,737,-0.3656671345233917,268,672,-0.3577708005905151,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,115,140,123,121,7,132,37,10,12,129,38,127,11,2025-03-04 16:37:43.099,94.10339656575812,0,78.47785722719856,0,0,0,849,464,-0.0930536091327667,670,738,-0.3615138828754425,268,672,-0.360639750957489,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,116,140,125,121,8,132,37,10,11,128,37,128,11,2025-03-04 16:37:43.169,94.26654315822807,0,78.40004857202099,0,0,0,849,467,-0.1182465329766273,667,738,-0.3636561036109924,267,672,-0.3629793226718902,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,117,140,125,121,9,132,37,10,12,129,37,128,11,2025-03-04 16:37:43.226,94.2510684706502,0,78.23139804510689,0,0,0,848,469,-0.152963176369667,666,738,-0.3945801556110382,266,671,-0.3692600429058075,0,0,0,0,0,0
2025-03-04 16:37:42,0,147,116,140,126,121,8,132,38,10,11,129,40,127,11,2025-03-04 16:37:43.303,94.6867675744672,0,77.91855530304528,0,0,0,847,471,-0.2006171345710754,665,738,-0.4366964995861053,252,670,-0.381643146276474,0,0,0,0,0,0
2025-03-04 16:37:42,0,146,116,140,125,121,10,131,36,10,11,130,38,127,11,2025-03-04 16:37:43.362,94.8982168904762,0,78.00083581075518,0,0,0,847,474,-0.1755925565958023,665,737,-0.4231024384498596,253,670,-0.3938382863998413,0,0,0,0,0,0
2025-03-04 16:37:42,0,146,116,140,125,121,9,131,37,10,11,130,38,127,11,2025-03-04 16:37:43.435,95.51154496959204,0,78.12896225574632,0,0,0,846,476,-0.2094240635633468,663,737,-0.4485129714012146,240,669,-0.3964144587516784,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,114,140,125,121,9,130,35,10,11,129,37,127,11,2025-03-04 16:37:43.493,95.4123501948846,0,78.47992841621027,0,0,0,844,477,-0.1250133365392685,662,737,-0.3885386884212494,244,669,-0.3801036477088928,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,116,140,126,121,8,130,36,10,12,130,38,127,11,2025-03-04 16:37:43.570,95.7395859618812,0,78.95241486878561,0,0,0,844,477,-0.1884403079748153,661,738,-0.4073983430862427,245,672,-0.3744595646858215,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,116,140,126,121,8,130,38,10,10,129,37,127,11,2025-03-04 16:37:43.628,95.59750235907616,0,79.08476342374155,0,0,0,846,472,-0.1789544224739074,662,738,-0.4071618318557739,245,672,-0.3671913146972656,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,115,140,126,121,10,130,36,11,12,129,38,126,11,2025-03-04 16:37:43.703,95.4111784004917,0,79.51951152263865,0,0,0,847,464,-0.1956827193498611,664,737,-0.4075301587581634,246,673,-0.3547318279743194,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,115,140,125,122,8,130,37,11,13,129,38,126,11,2025-03-04 16:37:43.764,95.585020425284,0,79.69207558730771,0,0,0,848,464,-0.2084531784057617,664,737,-0.4150219261646271,246,673,-0.3575912117958069,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,115,140,124,122,9,130,38,11,11,129,37,126,11,2025-03-04 16:37:43.834,95.7263133934674,0,79.46065113670971,0,0,0,848,464,-0.1762861162424087,664,737,-0.3926719427108764,248,674,-0.3512854874134063,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,115,140,126,122,10,130,37,11,13,129,37,126,11,2025-03-04 16:37:43.896,96.0913407593599,0,79.23834008495182,0,0,0,848,464,-0.2238005250692367,662,737,-0.4370521605014801,236,674,-0.3681346178054809,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,114,140,128,121,9,130,36,11,11,129,37,126,11,2025-03-04 16:37:43.972,96.30655752328228,0,79.1399249627337,0,0,0,848,464,-0.2441426068544387,662,738,-0.4481042325496673,230,674,-0.3696293532848358,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,114,140,128,122,8,130,36,11,12,129,37,126,11,2025-03-04 16:37:44.061,95.41697030698354,0,78.49156696218587,0,0,0,849,462,-0.1697379946708679,663,738,-0.4005333483219147,244,673,-0.3512286245822906,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,115,140,128,122,9,130,37,11,11,129,38,126,11,2025-03-04 16:37:44.135,94.76641481972976,0,77.82184048847544,0,0,0,849,462,-0.136560782790184,663,738,-0.395706295967102,252,672,-0.3532239496707916,0,0,0,0,0,0
2025-03-04 16:37:43,0,145,115,140,126,122,9,130,37,11,9,129,37,126,11,2025-03-04 16:37:44.198,93.72653721638142,0,77.64417268531335,0,0,0,850,461,-0.0842858701944351,668,738,-0.3657822608947754,278,672,-0.3543315231800079,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,115,140,126,122,8,130,36,11,12,129,36,126,11,2025-03-04 16:37:44.266,94.01683881064282,0,77.28276005919352,0,0,0,851,461,-0.1260220855474472,668,737,-0.3794402182102203,276,672,-0.3551635444164276,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,114,140,124,122,9,130,36,11,13,129,37,126,11,2025-03-04 16:37:44.334,94.52108508820275,0,77.1422064551321,0,0,0,851,464,-0.1876349002122879,668,738,-0.4619839787483215,262,671,-0.4002539813518524,0,0,0,0,0,0
2025-03-04 16:37:43,0,146,116,140,129,121,7,130,36,11,13,129,36,126,11,2025-03-04 16:37:44.396,94.42027406118608,0,77.11271721802237,0,0,0,854,463,-0.1830829232931137,669,738,-0.4539178907871246,264,672,-0.4049879014492035,0,0,0,0,0,0
2025-03-04 16:37:43,0,145,116,140,128,120,7,130,37,11,11,128,36,126,11,2025-03-04 16:37:44.471,94.15944384569173,0,76.86407962911673,0,0,0,856,463,-0.2042221128940582,669,740,-0.455672949552536,265,672,-0.405857503414154,0,0,0,0,0,0
