Timestamp,Power,Ch.0,Ch.1,Ch.2,Ch.3,Ch.4,Ch.5,Ch.6,Ch.7,Ch.8,Ch.9,Ch.10,Ch.11,Ch.12,Ch.13
2025-03-04 16:43:27,0,132,117,153,123,119,7,127,38,11,10,125,38,127,11
2025-03-04 16:43:27,0,141,116,149,123,126,8,124,35,10,11,135,40,120,11
2025-03-04 16:43:27,0,131,112,148,125,120,10,130,39,10,12,127,35,129,11
2025-03-04 16:43:27,0,139,120,145,122,124,9,122,38,10,12,130,38,124,11
2025-03-04 16:43:27,0,146,118,147,121,127,8,124,36,10,14,134,42,123,11
2025-03-04 16:43:27,0,136,113,148,130,120,8,129,39,10,11,127,35,129,11
2025-03-04 16:43:27,0,140,116,147,124,123,8,123,35,11,14,129,37,124,11
2025-03-04 16:43:28,0,132,114,150,124,124,8,125,37,11,12,129,36,125,11
2025-03-04 16:43:28,0,136,115,145,124,121,9,125,36,11,14,129,38,125,11
2025-03-04 16:43:28,0,138,115,148,124,122,9,125,36,11,12,130,37,125,11
2025-03-04 16:43:28,0,138,114,147,123,122,8,125,38,11,12,129,36,125,11
2025-03-04 16:43:28,0,137,114,146,125,121,7,125,36,11,11,129,37,125,11
2025-03-04 16:43:28,0,138,114,147,125,122,7,125,37,11,13,129,36,125,11
2025-03-04 16:43:28,0,144,114,149,123,123,8,125,36,11,13,129,36,125,11
2025-03-04 16:43:28,0,153,114,138,128,118,7,130,38,11,13,127,36,125,11
2025-03-04 16:43:28,0,154,115,137,126,118,7,130,40,11,11,127,37,125,11
2025-03-04 16:43:28,0,154,116,137,127,118,9,130,37,11,11,127,37,125,11
2025-03-04 16:43:28,0,157,115,141,129,118,9,129,39,11,12,127,35,125,11
2025-03-04 16:43:28,0,136,116,144,127,119,8,127,38,11,11,128,36,125,11
2025-03-04 16:43:28,0,140,115,148,128,122,9,125,39,11,14,128,36,125,11
2025-03-04 16:43:28,0,141,115,148,126,122,8,125,37,11,12,128,37,125,11
2025-03-04 16:43:28,0,137,113,146,127,120,9,126,38,11,13,128,35,125,11
2025-03-04 16:43:28,0,139,114,149,127,121,7,125,38,11,12,128,37,125,11
2025-03-04 16:43:28,0,132,113,145,128,119,7,128,38,11,12,128,34,125,11
2025-03-04 16:43:28,0,130,114,145,128,119,8,129,39,11,11,128,37,125,11
2025-03-04 16:43:28,0,131,112,143,126,119,8,129,38,11,13,127,35,125,11
2025-03-04 16:43:28,0,131,114,145,130,119,10,129,40,11,14,127,36,125,11
2025-03-04 16:43:28,0,132,113,140,128,119,9,130,39,11,10,127,36,125,11
2025-03-04 16:43:28,0,156,113,138,126,121,9,130,39,11,11,127,36,125,11
2025-03-04 16:43:28,0,154,114,137,125,122,8,130,38,11,12,127,35,125,11
2025-03-04 16:43:29,0,156,116,137,128,122,9,130,37,11,10,127,38,125,11
2025-03-04 16:43:29,0,153,114,136,128,123,9,129,38,11,13,127,36,124,11
2025-03-04 16:43:29,0,153,113,136,127,123,10,129,38,11,11,127,36,124,12
2025-03-04 16:43:29,0,134,114,139,125,121,10,130,36,11,11,127,36,125,11
2025-03-04 16:43:29,0,154,115,137,123,123,9,129,40,11,11,127,36,124,11
2025-03-04 16:43:29,0,151,113,136,126,123,11,129,38,11,12,127,35,123,11
2025-03-04 16:43:29,0,151,112,138,126,123,9,129,37,11,12,127,36,123,12
2025-03-04 16:43:29,0,151,112,138,125,123,9,129,38,11,12,127,36,123,12
2025-03-04 16:43:29,0,151,112,138,128,123,7,129,38,11,12,127,36,123,12
2025-03-04 16:43:29,0,151,111,139,125,123,10,129,39,11,13,127,37,123,11
2025-03-04 16:43:29,0,145,113,139,127,122,8,128,38,11,13,125,35,124,11
2025-03-04 16:43:29,0,151,113,139,125,122,8,129,38,11,11,127,36,123,11
2025-03-04 16:43:29,0,151,112,139,125,122,8,128,36,11,12,127,37,123,11
2025-03-04 16:43:29,0,141,113,139,126,124,9,129,38,11,14,127,36,123,12
2025-03-04 16:43:29,0,151,113,140,127,122,7,128,37,11,13,127,35,123,11
2025-03-04 16:43:29,0,151,111,140,124,122,9,128,37,11,13,127,36,123,12
2025-03-04 16:43:29,0,151,112,140,126,122,8,128,36,11,12,127,35,123,11
2025-03-04 16:43:29,0,151,110,141,125,122,10,128,37,11,13,127,34,123,11
2025-03-04 16:43:29,0,151,113,141,125,122,8,128,38,11,14,127,36,123,11
2025-03-04 16:43:29,0,151,113,141,126,122,9,128,37,11,13,126,35,123,12
2025-03-04 16:43:29,0,151,112,141,126,121,8,128,37,11,14,126,36,123,11
2025-03-04 16:43:29,0,151,112,141,125,121,9,128,38,11,13,126,37,124,11
2025-03-04 16:43:30,0,152,114,140,125,121,9,128,37,11,12,126,35,124,11
2025-03-04 16:43:30,0,152,113,141,125,121,8,128,37,11,12,125,35,125,11
2025-03-04 16:43:30,0,153,114,140,124,121,8,128,37,11,12,125,35,125,11
2025-03-04 16:43:30,0,153,113,140,124,121,8,128,37,11,12,125,34,125,11
2025-03-04 16:43:30,0,153,115,140,126,121,8,128,38,11,13,125,35,126,11
2025-03-04 16:43:30,0,154,114,140,124,121,8,128,38,11,11,125,37,126,11
2025-03-04 16:43:30,0,154,115,140,126,121,8,128,37,11,14,125,35,126,11
2025-03-04 16:43:30,0,155,116,140,125,120,8,128,37,11,11,125,36,127,11
2025-03-04 16:43:30,0,154,114,139,124,120,10,128,38,11,13,125,36,127,11
2025-03-04 16:43:30,0,155,114,139,125,120,8,128,38,10,14,125,37,127,11
2025-03-04 16:43:30,0,155,115,140,126,120,8,128,38,10,12,125,35,127,11
2025-03-04 16:43:30,0,155,115,139,125,120,9,128,37,10,12,125,37,127,11
2025-03-04 16:43:30,0,154,116,139,125,120,8,128,37,10,13,126,37,127,11
2025-03-04 16:43:30,0,154,115,139,126,120,8,128,37,10,13,126,37,127,11
2025-03-04 16:43:30,0,154,116,138,125,120,7,128,38,10,13,126,37,127,11
2025-03-04 16:43:30,0,155,117,139,125,120,10,128,38,10,14,126,37,127,11
2025-03-04 16:43:30,0,155,116,139,123,120,9,128,38,10,12,127,36,127,11
2025-03-04 16:43:30,0,155,114,139,124,121,7,129,38,10,12,127,39,127,11
2025-03-04 16:43:30,0,155,115,139,123,120,7,128,39,10,11,128,37,127,11
2025-03-04 16:43:30,0,155,118,139,125,120,8,128,39,10,13,128,37,127,11
2025-03-04 16:43:30,0,154,113,138,125,120,7,128,38,10,12,128,38,127,11
2025-03-04 16:43:30,0,129,112,145,124,121,9,127,41,10,11,128,35,129,12
2025-03-04 16:43:31,0,133,116,130,127,123,9,128,35,10,12,129,40,123,11
2025-03-04 16:43:31,0,153,115,141,121,117,10,127,36,11,13,125,35,126,11
2025-03-04 16:43:31,0,134,120,141,121,122,8,125,35,11,14,126,37,125,11
2025-03-04 16:43:31,0,155,111,140,124,119,10,131,38,10,12,127,36,129,11
2025-03-04 16:43:31,0,149,115,136,126,125,7,123,37,10,13,135,38,123,11
